id,name,type,latitude,longitude,date,hour,timestamp,temperature,salinity,ph,dis_oxy,enterococcus,status
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-05-24,9:11:00,2016-05-24 9:11,24.21,34.6,7.02,6.44,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-06-02,9:16:00,2016-06-02 9:16,25.65,34.3,6.73,7.23,20,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-06-02,7:38:00,2016-06-02 7:38,26.79,34.9,6.65,6.57,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-06-02,9:02:00,2016-06-02 9:02,25.24,34.6,6.66,6.45,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-06-02,9:22:00,2016-06-02 9:22,25.67,34.6,6.68,6.61,10,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-06-02,9:30:00,2016-06-02 9:30,25.26,34.6,6.69,6.5,10,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-06-02,9:58:00,2016-06-02 9:58,25.14,34.7,6.65,6.66,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-06-02,10:16:00,2016-06-02 10:16,25.57,34.5,6.78,7.31,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-06-02,6:58:00,2016-06-02 6:58,24.78,34.7,6.69,6.49,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-06-02,7:17:00,2016-06-02 7:17,25.01,34.5,6.65,6.46,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-06-02,7:53:00,2016-06-02 7:53,25.99,34.7,6.71,6.56,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-06-02,8:16:00,2016-06-02 8:16,25.5,34.6,6.74,6.4,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-06-02,8:51:00,2016-06-02 8:51,25.05,34.8,6.7,6.11,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-06-16,11:54:00,2016-06-16 11:54,23.46,34.5,6.83,8.01,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-06-16,9:57:00,2016-06-16 9:57,24.8,34.7,6.66,7.37,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-06-16,11:43:00,2016-06-16 11:43,25.05,34.7,6.8,8.04,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-06-16,12:00:00,2016-06-16 12:00,24.4,34.7,6.85,8.48,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-06-16,12:08:00,2016-06-16 12:08,24.31,34.7,6.85,8.44,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-06-16,12:24:00,2016-06-16 12:24,25.26,35,6.79,7.98,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-06-16,12:40:00,2016-06-16 12:40,25.22,34.7,6.92,9.07,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-06-16,8:57:00,2016-06-16 8:57,22.63,34.7,6.79,6.82,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-06-16,9:27:00,2016-06-16 9:27,23.5,34.7,6.79,7.47,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-06-16,10:30:00,2016-06-16 10:30,23.82,34.6,6.8,8.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-06-16,10:56:00,2016-06-16 10:56,24.59,34.7,6.79,8.24,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-06-16,11:13:00,2016-06-16 11:13,25.01,34.7,6.79,7.76,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-06-23,9:45:00,2016-06-23 9:45,23.86,34.7,6.61,7.18,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-06-23,7:40:00,2016-06-23 7:40,27.76,34.7,6.64,6.3,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-06-23,9:30:00,2016-06-23 9:30,26.13,34.7,6.7,6.19,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-06-23,9:53:00,2016-06-23 9:53,23.91,34.7,6.69,6.94,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-06-23,10:02:00,2016-06-23 10:02,24.08,34.7,6.67,6.86,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-06-23,10:17:00,2016-06-23 10:17,25.56,34.7,6.66,7.03,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-06-23,10:33:00,2016-06-23 10:33,23.47,34.7,6.76,7.07,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-06-23,7:02:00,2016-06-23 7:02,24.83,34.7,6.62,6.17,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-06-23,7:20:00,2016-06-23 7:20,24.72,34.7,6.61,6.37,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-06-23,7:59:00,2016-06-23 7:59,23.91,34.7,6.62,6.24,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-06-23,8:26:00,2016-06-23 8:26,23.05,34.7,6.65,7.19,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-06-23,8:53:00,2016-06-23 8:53,26.26,34.7,6.66,6.27,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-06-30,10:19:00,2016-06-30 10:19,26.97,34.2,6.59,6.9,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-06-30,8:24:00,2016-06-30 8:24,28.82,35.2,6.68,6.34,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-06-30,10:09:00,2016-06-30 10:09,27.45,34.7,6.65,6.21,10,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-06-30,10:26:00,2016-06-30 10:26,26.29,34.7,6.68,6.53,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-06-30,10:34:00,2016-06-30 10:34,26.68,34.7,6.64,6.57,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-06-30,10:49:00,2016-06-30 10:49,26.3,34.9,6.67,6.64,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-06-30,11:06:00,2016-06-30 11:06,25.01,34.8,6.68,7.18,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-06-30,7:46:00,2016-06-30 7:46,25.47,34.9,6.6,5.64,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-06-30,8:01:00,2016-06-30 8:01,25.33,34.7,6.61,6.76,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-06-30,8:43:00,2016-06-30 8:43,24.18,34.8,6.58,6.62,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-06-30,9:08:00,2016-06-30 9:08,26.65,34.5,6.6,6.37,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-06-30,9:56:00,2016-06-30 9:56,27.8,34.7,6.64,6,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-07-07,11:12:00,2016-07-07 11:12,25.32,34.9,6.59,6.67,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-07-07,9:28:00,2016-07-07 9:28,25.31,34.9,6.66,6.98,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-07-07,11:04:00,2016-07-07 11:04,25.86,34.9,6.62,6.67,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-07-07,11:18:00,2016-07-07 11:18,26.47,34.9,6.64,6.53,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-07-07,11:26:00,2016-07-07 11:26,26.18,34.8,6.68,6.54,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-07-07,11:38:00,2016-07-07 11:38,25.93,34.9,6.7,6.76,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-07-07,11:48:00,2016-07-07 11:48,25.05,34.8,6.65,6.71,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-07-07,8:50:00,2016-07-07 8:50,25.34,34.9,6.58,7.03,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-07-07,9:16:00,2016-07-07 9:16,25.26,34.9,6.64,6.96,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-07-07,9:58:00,2016-07-07 9:58,25.1,34.9,6.72,6.57,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-07-07,10:34:00,2016-07-07 10:34,26.03,34.9,6.75,7,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-07-07,10:51:00,2016-07-07 10:51,26.87,34.9,6.67,6.33,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-07-14,9:13:00,2016-07-14 9:13,25.51,34.6,6.63,6.76,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-07-14,7:43:00,2016-07-14 7:43,29.65,35.2,6.79,6.53,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-07-14,8:56:00,2016-07-14 8:56,25.8,34.8,6.66,6.14,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-07-14,9:19:00,2016-07-14 9:19,25.01,34.8,6.75,6.54,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-07-14,9:38:00,2016-07-14 9:38,25.06,34.9,6.7,6.42,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-07-14,9:53:00,2016-07-14 9:53,25.63,34.8,6.7,6.64,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-07-14,10:06:00,2016-07-14 10:06,25.47,34.7,6.7,6.72,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-07-14,7:03:00,2016-07-14 7:03,23.18,34.9,6.77,6.06,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-07-14,7:18:00,2016-07-14 7:18,24.08,34.6,6.67,6.52,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-07-14,8:00:00,2016-07-14 8:00,26.62,34.9,6.71,6.29,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-07-14,8:23:00,2016-07-14 8:23,26.03,34.7,6.72,5.86,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-07-14,8:45:00,2016-07-14 8:45,25.62,34.9,6.65,6.25,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-07-21,10:10:00,2016-07-21 10:10,26.71,34.4,6.9,6.28,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-07-21,8:15:00,2016-07-21 8:15,30.05,35.5,7.1,6.21,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-07-21,9:55:00,2016-07-21 9:55,28.93,35.2,6.93,5.45,6586,0
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-07-21,10:22:00,2016-07-21 10:22,28.01,35.5,6.86,6.61,202,0
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-07-21,10:31:00,2016-07-21 10:31,27.87,35,6.88,6.45,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-07-21,10:47:00,2016-07-21 10:47,28.14,35.1,6.91,6.37,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-07-21,11:02:00,2016-07-21 11:02,28.53,35.3,7.01,6.32,1644,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-07-21,7:25:00,2016-07-21 7:25,27.16,35,6.64,6.2,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-07-21,7:51:00,2016-07-21 7:51,26.62,35.1,6.72,6.23,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-07-21,8:31:00,2016-07-21 8:31,27.1,35.1,6.91,5.64,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-07-21,9:00:00,2016-07-21 9:00,28.57,35.1,7.02,5.7,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-07-21,9:34:00,2016-07-21 9:34,28.98,35.4,7.01,5.81,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-07-28,9:55:00,2016-07-28 9:55,28.07,34.8,6.73,6.24,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-07-28,8:05:00,2016-07-28 8:05,30.25,35.5,6.63,6.35,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-07-28,9:41:00,2016-07-28 9:41,28.47,35.1,6.81,5.63,1904,0
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-07-28,10:10:00,2016-07-28 10:10,28.3,35,6.8,6.12,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-07-28,10:10:00,2016-07-28 10:10,28.3,35,6.8,6.08,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-07-28,10:26:00,2016-07-28 10:26,28.32,35.2,6.69,6.2,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-07-28,10:40:00,2016-07-28 10:40,27.74,35.2,6.68,6.24,1364,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-07-28,7:29:00,2016-07-28 7:29,27.05,35.2,6.7,6.15,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-07-28,7:44:00,2016-07-28 7:44,27.11,34.6,6.66,6.38,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-07-28,8:20:00,2016-07-28 8:20,28.05,35.2,6.74,5.73,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-07-28,8:45:00,2016-07-28 8:45,28.1,35.1,6.68,6.22,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-07-28,9:10:00,2016-07-28 9:10,28.7,35.3,6.58,6.16,20,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-08-04,9:46:00,2016-08-04 9:46,28.16,34.7,6.85,6.61,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-08-04,8:04:00,2016-08-04 8:04,29.67,35.2,6.79,6.27,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-08-04,9:30:00,2016-08-04 9:30,27.84,34.9,6.72,6.18,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-08-04,9:53:00,2016-08-04 9:53,28.92,35.1,6.92,6.15,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-08-04,10:01:00,2016-08-04 10:01,28.82,35.2,6.78,6.14,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-08-04,10:17:00,2016-08-04 10:17,28.88,35.2,6.73,6.22,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-08-04,10:31:00,2016-08-04 10:31,28.8,35.2,6.69,6.58,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-08-04,7:22:00,2016-08-04 7:22,27.01,34.7,6.76,5.9,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-08-04,7:41:00,2016-08-04 7:41,27.27,35,6.79,5.91,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-08-04,8:22:00,2016-08-04 8:22,28.15,34.9,6.73,6.25,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-08-04,8:48:00,2016-08-04 8:48,27.86,34.7,6.95,6.15,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-08-04,9:14:00,2016-08-04 9:14,28.48,35,6.67,5.99,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-08-11,9:17:00,2016-08-11 9:17,27.26,34.4,6.81,6.17,24196,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-08-11,7:33:00,2016-08-11 7:33,30.19,35.1,6.7,6.26,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-08-11,9:05:00,2016-08-11 9:05,28.07,35.1,6.71,6.15,24196,0
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-08-11,9:23:00,2016-08-11 9:23,27.66,35,6.85,6.23,24196,0
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-08-11,9:42:00,2016-08-11 9:42,27.91,35,6.71,6.24,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-08-11,9:30:00,2016-08-11 9:30,27.59,35,6.74,6.27,24196,0
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-08-11,9:54:00,2016-08-11 9:54,28.03,35,6.68,6.48,24196,0
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-08-11,8:11:00,2016-08-11 8:11,27.75,34.7,6.65,6.2,24196,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-08-11,7:00:00,2016-08-11 7:00,25.84,35,6.82,4.89,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-08-11,7:13:00,2016-08-11 7:13,26.19,34.8,6.72,6.46,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-08-11,7:50:00,2016-08-11 7:50,28.15,34.9,6.67,6.24,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-08-11,8:33:00,2016-08-11 8:33,28.42,35,6.66,6.21,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-08-18,10:05:00,2016-08-18 10:05,29.82,34.7,7.34,6.51,9603,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-08-18,8:45:25,2016-08-18 8:45,28.87,34.7,6.53,6.1,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-08-18,9:49:29,2016-08-18 9:49,29.72,35.1,7.03,5.63,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-08-18,10:13:35,2016-08-18 10:13,29.9,35,6.85,6.07,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-08-18,10:21:31,2016-08-18 10:21,29.94,35,6.9,5.82,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-08-18,10:34:12,2016-08-18 10:34,29.73,35.3,6.9,5.94,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-08-18,10:51:13,2016-08-18 10:51,29.81,35.3,7.03,5.96,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-08-18,8:14:00,2016-08-18 8:14,28.15,34.9,6.61,6.16,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-08-18,8:26:17,2016-08-18 8:26,28.63,35,6.76,6.18,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-08-18,9:00:28,2016-08-18 9:00,28.88,34.7,6.67,6.04,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-08-18,9:24:57,2016-08-18 9:24,30.36,34.9,7.17,5.69,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-08-18,9:34:51,2016-08-18 9:34,30.25,35.1,6.83,5.16,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-08-25,9:09:00,2016-08-25 9:09,29.5,31.2,6.89,6.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-08-25,7:34:00,2016-08-25 7:34,29.5,31.2,6.89,6.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-08-25,8:53:00,2016-08-25 8:53,29.5,31.2,6.89,6.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-08-25,9:25:00,2016-08-25 9:25,29.5,31.2,6.89,6.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-08-25,9:33:00,2016-08-25 9:33,29.5,31.2,6.89,6.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-08-25,9:45:00,2016-08-25 9:45,29.5,31.2,6.89,6.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-08-25,10:02:00,2016-08-25 10:02,29.5,31.2,6.89,6.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-08-25,6:50:00,2016-08-25 6:50,29.5,31.2,6.89,6.09,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-08-25,7:10:00,2016-08-25 7:10,29.5,31.2,6.89,6.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-08-25,7:52:00,2016-08-25 7:52,29.5,31.2,6.89,6.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-08-25,8:15:00,2016-08-25 8:15,29.5,31.2,6.89,6.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-08-25,8:42:00,2016-08-25 8:42,29.5,31.2,6.89,6.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-09-01,9:07:00,2016-09-01 9:07,29.69,35,7.02,6.02,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-09-01,7:37:00,2016-09-01 7:37,30.97,35.5,6.9,6.02,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-09-01,8:56:00,2016-09-01 8:56,29.51,35.5,6.91,5.44,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-09-01,9:13:00,2016-09-01 9:13,29.75,35.2,6.93,5.81,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-09-01,9:21:00,2016-09-01 9:21,29.99,35.5,6.94,5.9,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-09-01,9:34:00,2016-09-01 9:34,29.69,35.5,6.93,5.9,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-09-01,9:48:00,2016-09-01 9:48,29.79,35.4,6.88,6.59,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-09-01,6:57:00,2016-09-01 6:57,28.57,35.4,6.7,6.06,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-09-01,7:16:00,2016-09-01 7:16,28.33,35.1,6.87,5.47,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-09-01,7:54:00,2016-09-01 7:54,29.56,35.4,6.88,6.01,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-09-01,8:17:00,2016-09-01 8:17,29.17,35.4,6.87,5.92,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-09-01,8:41:00,2016-09-01 8:41,29.81,35.5,6.92,5.82,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-09-15,10:30:00,2016-09-15 10:30,28.79,34.9,6.73,6.66,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-09-15,8:27:00,2016-09-15 8:27,30.27,35.3,6.71,6.26,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-09-15,10:17:00,2016-09-15 10:17,28.53,35.2,6.73,6.04,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-09-15,10:36:00,2016-09-15 10:36,28.52,35.3,6.71,6.19,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-09-15,10:45:00,2016-09-15 10:45,28.39,35.4,6.71,6.21,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-09-15,11:01:00,2016-09-15 11:01,28.51,35.3,6.65,6.07,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-09-15,11:20:00,2016-09-15 11:20,28.7,35.3,6.72,6.45,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-09-15,7:46:00,2016-09-15 7:46,27.6,35.2,6.63,5.92,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2016-09-15,8:05:00,2016-09-15 8:05,27.99,35.3,6.76,6.19,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2016-09-15,8:47:00,2016-09-15 8:47,28.14,35.2,6.76,6.24,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2016-09-15,9:13:00,2016-09-15 9:13,28.14,35.2,6.86,5.89,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2016-09-15,9:38:00,2016-09-15 9:38,28.32,35.3,6.64,5.8,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2016-09-22,9:47:00,2016-09-22 9:47,29.38,35.2,7.29,6.27,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2016-09-22,8:24:00,2016-09-22 8:24,30.2,35.5,7.13,6.2,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2016-09-22,9:36:00,2016-09-22 9:36,29.24,35.4,7.09,5.58,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2016-09-22,10:04:00,2016-09-22 10:04,29.4,35.4,7.19,6.01,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2016-09-22,10:06:00,2016-09-22 10:06,29.35,35.4,7.08,5.98,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2016-09-22,10:21:00,2016-09-22 10:21,29.26,35.6,7.37,5.96,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2016-09-22,10:31:00,2016-09-22 10:31,29.26,35.6,9.42,5.79,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2016-09-22,7:47:00,2016-09-22 7:47,28.36,35.3,7.07,6.01,0.99,1
